frequency	angle1	angle2	angle3
4.386266e+00	9.440326e-04	1.818545e-03	1.888229e-03
4.397719e+00	5.959574e-04	2.094346e-03	8.538055e-04
4.409171e+00	1.329405e-03	3.368215e-03	1.480994e-03
4.420623e+00	1.106605e-03	1.538259e-03	8.030832e-04
4.432076e+00	1.121176e-03	2.047017e-03	1.624537e-03
4.443528e+00	7.646233e-04	1.939413e-03	7.468003e-04
4.454981e+00	8.326874e-04	2.435521e-03	9.580915e-04
4.466433e+00	8.375538e-04	2.126205e-03	1.321378e-03
4.477885e+00	2.117873e-04	1.713692e-03	1.229902e-03
4.489338e+00	2.834629e-04	1.859988e-03	8.652628e-04
4.500790e+00	1.875266e-04	2.277030e-03	9.970920e-04
4.512243e+00	6.524751e-04	2.055630e-03	1.100837e-03
4.523695e+00	1.202359e-03	2.070620e-03	1.096393e-03
4.535147e+00	1.115855e-03	1.919148e-03	1.012580e-03
4.546600e+00	8.198839e-04	2.327974e-03	1.429321e-03
4.558052e+00	7.460211e-04	1.221419e-03	7.429332e-04
4.569505e+00	8.056335e-04	2.325933e-03	6.502622e-04
4.580957e+00	8.470213e-04	1.374280e-03	1.392323e-03
4.592409e+00	1.413997e-03	2.494101e-03	8.353079e-04
4.603862e+00	4.728680e-04	1.620069e-03	1.016313e-03
4.615314e+00	1.113501e-03	1.245604e-03	9.883793e-04
4.626767e+00	6.248489e-04	2.381149e-03	1.323990e-03
4.638219e+00	6.164680e-04	2.412180e-03	1.087930e-03
4.649671e+00	6.477643e-04	1.436814e-03	3.156824e-04
4.661124e+00	6.521455e-04	1.674960e-03	7.377945e-04
4.672576e+00	4.715178e-04	1.636423e-03	1.008525e-03
4.684028e+00	7.137167e-04	1.404079e-03	1.437949e-03
4.695481e+00	1.087879e-03	2.473931e-03	6.332573e-04
4.706933e+00	4.852528e-04	1.521994e-03	8.224232e-04
4.718386e+00	2.527931e-04	1.944767e-03	1.092461e-03
4.729838e+00	6.146543e-04	1.728248e-03	5.351631e-04
4.741290e+00	7.454431e-04	2.265083e-03	4.968561e-04
4.752743e+00	9.445730e-04	1.897456e-03	1.205216e-03
4.764195e+00	6.150303e-04	1.372541e-03	1.341381e-03
4.775648e+00	7.115934e-04	2.109671e-03	8.707756e-04
4.787100e+00	1.082182e-03	1.771477e-03	1.628166e-03
4.798552e+00	9.501985e-04	1.841855e-03	1.293015e-03
4.810005e+00	7.646506e-04	2.196625e-03	1.303210e-03
4.821457e+00	7.873667e-04	1.803642e-03	9.409515e-04
4.832910e+00	1.263965e-03	2.464267e-03	1.677593e-03
4.844362e+00	4.267706e-04	1.484540e-03	9.709661e-04
4.855814e+00	3.024610e-04	1.690425e-03	1.305597e-03
4.867267e+00	5.670108e-04	1.094054e-03	4.667536e-04
